Agent,Participant,Frequency(Base_Rate),Training Phase,Trail number,Email_ID,ground truth,human_truth,choice made/decision,outcome,Hit,Miss,False,Correct Rejection
MeFQA24,A1V2H0UF94ATWY,50,2,33,168,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA24,A1V2H0UF94ATWY,50,2,34,189,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA24,A1V2H0UF94ATWY,50,2,35,207,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA24,A1V2H0UF94ATWY,50,2,36,74,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA24,A1V2H0UF94ATWY,50,2,37,29,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA24,A1V2H0UF94ATWY,50,2,38,156,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA24,A1V2H0UF94ATWY,50,2,39,13,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA24,A1V2H0UF94ATWY,50,2,40,173,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA24,A1V2H0UF94ATWY,50,3,1,227,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA24,A1V2H0UF94ATWY,50,3,2,186,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA24,A1V2H0UF94ATWY,50,3,3,208,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA24,A1V2H0UF94ATWY,50,3,4,198,Ham,Ham,Phishing,0.0,0,0,1,0
MeFQA24,A1V2H0UF94ATWY,50,3,5,234,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA24,A1V2H0UF94ATWY,50,3,6,183,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA24,A1V2H0UF94ATWY,50,3,7,209,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA24,A1V2H0UF94ATWY,50,3,8,229,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA24,A1V2H0UF94ATWY,50,3,9,214,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA24,A1V2H0UF94ATWY,50,3,10,212,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,1,1,226,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,1,2,184,Phishing,Ham,Ham,0.0,0,1,0,0
MeFQA25,A1YOM14RNAUWT3,50,1,3,216,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,1,4,211,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,1,5,200,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,1,6,195,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,1,7,182,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA25,A1YOM14RNAUWT3,50,1,8,235,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,1,9,194,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,1,10,217,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,2,1,80,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA25,A1YOM14RNAUWT3,50,2,2,143,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA25,A1YOM14RNAUWT3,50,2,3,236,Ham,Phishing,Phishing,0.0,0,0,1,0
MeFQA25,A1YOM14RNAUWT3,50,2,4,148,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA25,A1YOM14RNAUWT3,50,2,5,100,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA25,A1YOM14RNAUWT3,50,2,6,172,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA25,A1YOM14RNAUWT3,50,2,7,201,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,2,8,34,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA25,A1YOM14RNAUWT3,50,2,9,204,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,2,10,124,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA25,A1YOM14RNAUWT3,50,2,11,215,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,2,12,103,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA25,A1YOM14RNAUWT3,50,2,13,196,Ham,Ham,Phishing,0.0,0,0,1,0
MeFQA25,A1YOM14RNAUWT3,50,2,14,229,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,2,15,205,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,2,16,57,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA25,A1YOM14RNAUWT3,50,2,17,3,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA25,A1YOM14RNAUWT3,50,2,18,232,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,2,19,198,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,2,20,66,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA25,A1YOM14RNAUWT3,50,2,21,93,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA25,A1YOM14RNAUWT3,50,2,22,230,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,2,23,153,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA25,A1YOM14RNAUWT3,50,2,24,225,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,2,25,206,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,2,26,158,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA25,A1YOM14RNAUWT3,50,2,27,84,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA25,A1YOM14RNAUWT3,50,2,28,207,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,2,29,199,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,2,30,197,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,2,31,98,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA25,A1YOM14RNAUWT3,50,2,32,212,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,2,33,19,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA25,A1YOM14RNAUWT3,50,2,34,130,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA25,A1YOM14RNAUWT3,50,2,35,97,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA25,A1YOM14RNAUWT3,50,2,36,202,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,2,37,203,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,2,38,208,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,2,39,191,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,2,40,128,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA25,A1YOM14RNAUWT3,50,3,1,209,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,3,2,210,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,3,3,181,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA25,A1YOM14RNAUWT3,50,3,4,213,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,3,5,218,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,3,6,192,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,3,7,185,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA25,A1YOM14RNAUWT3,50,3,8,219,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,3,9,227,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA25,A1YOM14RNAUWT3,50,3,10,193,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,1,1,187,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,1,2,217,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,1,3,218,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,1,4,177,Phishing,Ham,Ham,0.0,0,1,0,0
MeFQA26,A1YSYI926BBOHW,50,1,5,208,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,1,6,184,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA26,A1YSYI926BBOHW,50,1,7,216,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,1,8,194,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,1,9,188,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,1,10,230,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,2,1,144,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA26,A1YSYI926BBOHW,50,2,2,193,Ham,Ham,Phishing,0.0,0,0,1,0
MeFQA26,A1YSYI926BBOHW,50,2,3,162,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA26,A1YSYI926BBOHW,50,2,4,219,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,2,5,27,Phishing,Ham,Phishing,1.0,1,0,0,0
MeFQA26,A1YSYI926BBOHW,50,2,6,213,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,2,7,7,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA26,A1YSYI926BBOHW,50,2,8,209,Ham,Ham,Phishing,0.0,0,0,1,0
MeFQA26,A1YSYI926BBOHW,50,2,9,22,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA26,A1YSYI926BBOHW,50,2,10,206,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,2,11,176,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA26,A1YSYI926BBOHW,50,2,12,210,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,2,13,212,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,2,14,146,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA26,A1YSYI926BBOHW,50,2,15,211,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,2,16,205,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,2,17,81,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA26,A1YSYI926BBOHW,50,2,18,55,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA26,A1YSYI926BBOHW,50,2,19,200,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,2,20,189,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,2,21,113,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA26,A1YSYI926BBOHW,50,2,22,220,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,2,23,45,Phishing,Ham,Phishing,1.0,1,0,0,0
MeFQA26,A1YSYI926BBOHW,50,2,24,140,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA26,A1YSYI926BBOHW,50,2,25,198,Ham,Ham,Phishing,0.0,0,0,1,0
MeFQA26,A1YSYI926BBOHW,50,2,26,18,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA26,A1YSYI926BBOHW,50,2,27,139,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA26,A1YSYI926BBOHW,50,2,28,25,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA26,A1YSYI926BBOHW,50,2,29,173,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA26,A1YSYI926BBOHW,50,2,30,223,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,2,31,199,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,2,32,197,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,2,33,163,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA26,A1YSYI926BBOHW,50,2,34,207,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,2,35,221,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,2,36,214,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,2,37,155,Phishing,Ham,Ham,0.0,0,1,0,0
MeFQA26,A1YSYI926BBOHW,50,2,38,215,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,2,39,108,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA26,A1YSYI926BBOHW,50,2,40,73,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA26,A1YSYI926BBOHW,50,3,1,201,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,3,2,235,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,3,3,179,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA26,A1YSYI926BBOHW,50,3,4,202,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,3,5,222,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,3,6,190,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,3,7,224,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,3,8,183,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA26,A1YSYI926BBOHW,50,3,9,191,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA26,A1YSYI926BBOHW,50,3,10,229,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,1,1,228,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,1,2,234,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,1,3,183,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA27,A1Z8AOIDT5IV43,50,1,4,205,Ham,Ham,Phishing,0.0,0,0,1,0
MeFQA27,A1Z8AOIDT5IV43,50,1,5,239,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,1,6,215,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,1,7,203,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,1,8,177,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA27,A1Z8AOIDT5IV43,50,1,9,199,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,1,10,227,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,2,1,200,Ham,Ham,Phishing,0.0,0,0,1,0
MeFQA27,A1Z8AOIDT5IV43,50,2,2,201,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,2,3,238,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,2,4,162,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA27,A1Z8AOIDT5IV43,50,2,5,85,Phishing,Ham,Phishing,1.0,1,0,0,0
MeFQA27,A1Z8AOIDT5IV43,50,2,6,189,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,2,7,217,Ham,Ham,Phishing,0.0,0,0,1,0
MeFQA27,A1Z8AOIDT5IV43,50,2,8,187,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,2,9,35,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA27,A1Z8AOIDT5IV43,50,2,10,114,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA27,A1Z8AOIDT5IV43,50,2,11,86,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA27,A1Z8AOIDT5IV43,50,2,12,67,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA27,A1Z8AOIDT5IV43,50,2,13,138,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA27,A1Z8AOIDT5IV43,50,2,14,193,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,2,15,152,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA27,A1Z8AOIDT5IV43,50,2,16,204,Ham,Ham,Phishing,0.0,0,0,1,0
MeFQA27,A1Z8AOIDT5IV43,50,2,17,209,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,2,18,229,Ham,Ham,Phishing,0.0,0,0,1,0
MeFQA27,A1Z8AOIDT5IV43,50,2,19,18,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA27,A1Z8AOIDT5IV43,50,2,20,88,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA27,A1Z8AOIDT5IV43,50,2,21,214,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,2,22,21,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA27,A1Z8AOIDT5IV43,50,2,23,68,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA27,A1Z8AOIDT5IV43,50,2,24,188,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,2,25,202,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,2,26,206,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,2,27,87,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA27,A1Z8AOIDT5IV43,50,2,28,195,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,2,29,218,Ham,Ham,Phishing,0.0,0,0,1,0
MeFQA27,A1Z8AOIDT5IV43,50,2,30,57,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA27,A1Z8AOIDT5IV43,50,2,31,190,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,2,32,56,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA27,A1Z8AOIDT5IV43,50,2,33,120,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA27,A1Z8AOIDT5IV43,50,2,34,230,Ham,Ham,Phishing,0.0,0,0,1,0
MeFQA27,A1Z8AOIDT5IV43,50,2,35,81,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA27,A1Z8AOIDT5IV43,50,2,36,129,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA27,A1Z8AOIDT5IV43,50,2,37,82,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA27,A1Z8AOIDT5IV43,50,2,38,207,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,2,39,197,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,2,40,132,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA27,A1Z8AOIDT5IV43,50,3,1,232,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,3,2,208,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,3,3,210,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,3,4,181,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA27,A1Z8AOIDT5IV43,50,3,5,226,Ham,Ham,Phishing,0.0,0,0,1,0
MeFQA27,A1Z8AOIDT5IV43,50,3,6,178,Phishing,Phishing,Phishing,1.0,1,0,0,0
MeFQA27,A1Z8AOIDT5IV43,50,3,7,213,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,3,8,211,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,3,9,212,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA27,A1Z8AOIDT5IV43,50,3,10,191,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,1,1,192,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,1,2,209,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,1,3,200,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,1,4,221,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,1,5,185,Phishing,Ham,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,1,6,187,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,1,7,197,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,1,8,179,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,1,9,215,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,1,10,218,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,2,1,204,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,2,2,217,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,2,3,29,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,2,4,156,Phishing,Ham,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,2,5,157,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,2,6,46,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,2,7,234,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,2,8,235,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,2,9,65,Phishing,Ham,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,2,10,161,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,2,11,155,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,2,12,114,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,2,13,232,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,2,14,165,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,2,15,194,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,2,16,206,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,2,17,17,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,2,18,219,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,2,19,205,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,2,20,20,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,2,21,10,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,2,22,188,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,2,23,162,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,2,24,195,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,2,25,230,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,2,26,45,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,2,27,216,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,2,28,120,Phishing,Ham,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,2,29,238,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,2,30,59,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,2,31,34,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,2,32,211,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,2,33,106,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,2,34,203,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,2,35,208,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,2,36,135,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,2,37,220,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,2,38,112,Phishing,Phishing,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,2,39,236,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,2,40,237,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,3,1,207,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,3,2,201,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,3,3,239,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,3,4,196,Ham,Ham,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,3,5,177,Phishing,Ham,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,3,6,210,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,3,7,212,Ham,Phishing,Ham,1.0,0,0,0,1
MeFQA28,A20Z5O57UDPFLX,50,3,8,183,Phishing,Ham,Ham,0.0,0,1,0,0
MeFQA28,A20Z5O57UDPFLX,50,3,9,225,Ham,Ham,Ham,1.0,0,0,0,1
